九日,"nine days, 9th of the month",Noun,九日に荷物が届きます。,The package will arrive on the ninth.,2,148
九つ,nine (things),Noun,娘は明日九つになります。,My daughter's turning nine tomorrow.,2,149
答える,"answer, reply",Verb,私の質問に答えてください。,Please answer my question.,2,150
先,"ahead, first",Noun,お先にどうぞ。,Please go ahead.,2,151
寒い,cold (temperature of the air),Adjective,この部屋は寒いです。,It's cold in this room.,2,152
四,four,Noun,四月に大学に入学しました。,I entered my university in April.,2,153
下,"under, below",Noun,財布は机の下にあった。,My purse was under the desk.,2,154
大丈夫,"alright, okay",Adjectival Noun,大丈夫ですか。,Are you okay?,2,155
出す,"take out, turn in",Verb,彼はかばんから教科書を出した。,He took the textbook out of his bag.,2,156
小さい,small,Adjective,小さい花が咲いています。,Small flowers are blooming.,2,157
父,(speaker's)father,Noun,私は父が大好きです。,I love my father.,2,158
一日,1st of the month,Noun,来月の一日は空いていますか。,Are you free on the 1st of next month?,2,159
月,moon,Noun,今夜は月がとてもきれいです。,The moon looks so beautiful tonight.,2,160
妻,wife,Noun,今日は妻の誕生日だ。,It's my wife's birthday today.,2,161
冷たい,"cold (things, touch)",Adjective,冷たい飲み物をください。,Please give me a cold drink.,2,162
手,hand,Noun,分かった人は手を上げてください。,Please raise your hand if you understand.,2,163
十日,"ten days, 10th of the month",Noun,十日後に帰ります。,I'll come home in ten days.,2,164
時々,sometimes,Adverb,彼は時々遅刻します。,He's sometimes late.,2,165
夏,summer,Noun,私は夏が大好き。,I just love summer.,2,166
七つ,seven (things),Noun,この子は今年七つになります。,Our kid's turning seven this year.,2,167
何,"what, which",Noun,夕食には何を食べたいですか。,What would you like for supper?,2,168
七日,"seven days, 7th of the month",Noun,先月の七日に孫が生まれました。,My grandchild was born on the seventh of last month.,2,169
母,(speaker's) mother,Noun,昨日、母と話をしました。,I talked to my mother yesterday.,2,170
人,person,Noun,彼は優しい人です。,He's a nice guy.,2,171
一人,"one, one person",Noun,そこには私一人しかいなかった。,I was the only one there.,2,172
百,hundred,Noun,私の祖母は百才です。,My grandmother is 100 years old.,2,173
方,"direction, side",Noun,彼は私の方を見ました。,He looked at me.,2,174
他,other,Noun,他に方法がありません。,There's no other way.,2,175
僕,I (young male),Noun,僕は学生です。,I'm a student.,2,176
欲しい,"want, desire",Adjective,僕は新しい靴が欲しいです。,I want new shoes.,2,177
万,ten thousand,Noun,この靴は1万円です。,These shoes are ten thousand yen.,2,178
見える,be visible,Verb,ここから富士山がよく見えます。,You can see Mount Fuji well from here.,2,179
店,"shop, store",Noun,私はこの店によく来ます。,I come to this store quite often.,2,180
道,"way, road, street",Noun,この道を真っ直ぐ行くと駅です。,Go straight along this road to get to the station.,2,181
目,eye,Noun,彼女は青い目をしています。,She has blue eyes.,2,182
八つ,eight (things),Noun,あの家には時計が八つあります。,There are eight clocks in that house.,2,183
止める,"stop, give up, abolish",Verb,話すのを止めてください。,"Stop talking, please.",2,184
四日,"four days, 4th of the month",Noun,新学期は来月の四日からです。,The new school term starts on the fourth of next month.,2,185
夜,night (from sunset to sunrise),Noun,きのうの夜は家にいました。,I was at home last night.,2,186
四,four,Noun,ハワイは四回目です。,This is my fourth trip to Hawaii.,2,187
来年,next year,Noun,来年一緒に旅行しましょう。,Let's travel together next year.,2,188
六,six,Noun,彼には子供が六人います。,He has six children.,2,189
悪い,bad,Adjective,たばこは体に悪い。,Cigarettes are bad for your health.,2,190
お手洗い,bathroom (polite),Noun,お手洗いはどこですか。,Where's the bathroom?,2,191
ご主人,(your) husband,Noun,ご主人はお元気ですか。,How is your husband?,2,192
本当に,"really, truly",Adverb,あなたが本当に好きです。,I really like you.,2,193
自分,"self, oneself",Noun,宿題は自分でやりなさい。,Do your homework by yourself.,2,194
なる (生る),"produce fruit, grow (on a tree)",Verb,柿の木に実がたくさんなっています。,A lot of fruit is ripening on the persimmon tree.,2,195
ため,"sake, purpose",Noun,これは医者のためのサイトです。,This is a site for doctors.,2,196
円,yen,Noun,カレーライスは700円です。,The curry and rice is 700 yen.,2,197
場合,"situation, case",Noun,分からない場合は私に聞いてください。,Please ask me if you don't understand.,2,198
休む,"take a day off, take a break",Verb,明日、会社を休みます。,I'm off work tomorrow.,2,199
見つかる,"be found, be caught",Verb,メガネが見つかりません。,I can't find my glasses.,2,200
問題,"problem, question",Noun,問題が一つあります。,There's one problem.,3,1
開発,development,Verbal Noun,ダムの開発に住民は反対しています。,The residents are against the development of the dam.,3,2
事件,"event, incident, case",Noun,その事件の犯人はまだ捕まっていない。,The perpetrator of the incident hasn't been caught yet.,3,3
必要,"need, necessity",Adjectival Noun,私にはたくさんのお金が必要だ。,I need a lot of money.,3,4
企業,"business, corporation",Noun,彼女はアメリカの企業で働いています。,She works in an American company.,3,5
行う,"do, carry out",Verb,その会社は来月、キャンペーンを行う。,That company is going to run a campaign next month.,3,6
現在,"the present, present time",Noun,現在の気温は30度です。,The current temperature is 30 degrees.,3,7
利用,"utilization, usage",Verbal Noun,私はよく図書館を利用します。,I often use the library.,3,8
首相,prime minister,Noun,今の首相はあまり力がない。,The current Prime Minister doesn't have much power.,3,9
持つ,"last long, keep well",Verb,この車はよく持っているね。,This car has lasted a long time.,3,10
政府,"government, administration",Noun,そのデモについて政府は何もしなかった。,The government didn't do anything about the demonstration.,3,11
発表,announcement,Verbal Noun,合格者が発表された。,Those who passed were announced.,3,12
開く,open が,Verb,電車のドアが開きました。,The train door opened.,3,13
受ける,"receive, accept",Verb,彼は就職試験を受けた。,He took an exam to apply for a job.,3,14
より,"more, further",Adverb,これから、より一層努力します。,I'll work that much harder from now.,3,15
昨年,last year (polite),Noun,昨年は地震が多い年でした。,Last year there were a lot of earthquakes.,3,16
情報,information,Noun,学生たちはインターネットでいろいろな情報を集めた。,The students gathered all kinds of information on the Internet.,3,17
示す,"show, indicate",Verb,彼は新製品に興味を示している。,He's showing interest in the new product.,3,18
建設,"construction, establishment",Verbal Noun,新しいビルの建設が始まった。,Construction began on the new building.,3,19
販売,"sale, selling",Verbal Noun,前売券は窓口で販売しています。,Advance tickets are being sold at the ticket window.,3,20
治る,"get better,&nbsp;be cured",Verb,けがはもう治りましたか。,Is your injury better yet?,3,21
機能,"function, feature",Verbal Noun,このソフトにはいろいろな機能があります。,This software has a lot of various features.,3,22
研究,"research, study",Verbal Noun,彼は何年も地震の研究をしている。,He's been researching earthquakes for many years.,3,23
一方,one way,Noun,ここは一方通行です。,This is a one-way street.,3,24
ドル,dollar,Noun,この服は300ドルしました。,These clothes cost 300 dollars.,3,25
システム,system,Noun,全てのシステムが停止した。,All systems have stopped.,3,26
頃,"when~, about~, time",Noun,子供の頃、よくその公園で遊んだ。,I often played in that park when I was a kid.,3,27
対する,"in response to, face",Verb,その質問に対する答えが見つからなかった。,I couldn't find an answer to that question.,3,28
方法,"way, method, procedure",Noun,いい方法を思いつきました。,We hit on a good method.,3,29
以上,"more than,&nbsp;not less than",Noun,飛行機が1時間以上遅れた。,The plane arrived over an hour late.,3,30
最近,"lately, recent",Noun,それは最近話題の本ですね。,That's the book that people have been talking about lately.,3,31
今後,"after this, in the future (formal)",Noun,今後ともよろしくお願いします。,I look forward to working with you in the future.,3,32
世界,world,Noun,私は世界旅行をしたい。,I want to travel around the world.,3,33
用いる,"use, make use of",Verb,彼はその詩を用いて自分の気持ちを伝えた。,He conveyed his feelings through poetry.,3,34
語る,"tell (a story), talk about",Verb,今夜は大いに語りましょう。,Let's talk about everything tonight.,3,35
コンピュータ,computer,Noun,新しいコンピュータを買った。,I bought a new computer.,3,36
中心,"center, middle, core",Noun,ここが建物の中心です。,This is the center of the building.,3,37
やる,"give (to animals, plants, etc.)",Verb,犬にえさをやった。,I fed the dog.,3,38
意味,"meaning, significance",Noun,それはどういう意味ですか。,What does that mean?,3,39
計画,"plan, project",Verbal Noun,彼は一人旅の計画を立てた。,He planned a journey alone.,3,40
影響,"influence, effect",Verbal Noun,私は彼から大きな影響を受けました。,I was deeply influenced by him.,3,41
増える,"increase, accrue が",Verb,この町は人口が増えた。,The population has increased in this town.,3,42
選ぶ,"choose, elect",Verb,良い家を選ぶのは難しい。,It's difficult to choose a good house.,3,43
経済,"economy, economics",Noun,大学で経済を勉強しました。,I studied economics in college.,3,44
